student_id,category,attempts,correct_ratio,avg_time_sec,hint_rate,repeat_rate,weak_label
S039,Software,12,0.634844009,24.32601719,0.309952574,0.286844685,1
S039,Data Representation,13,0.204908186,29.56856894,0.476654555,0.327631935,1
S039,Internet,18,0.094002436,41.28784063,0.376395594,0.420007416,1
S039,Databases,10,0.138358502,33.78242152,0.538035228,0.367089239,1
S039,Algorithms,12,0.264691444,32.17509082,0.405705948,0.355968038,1
S039,Ethics,16,0.301966273,35.13886511,0.449767881,0.521551587,1
S040,ICT & Society,17,0.665706455,33.97117425,0.269392977,0.08470668,0
S040,Networking,18,0.201849099,27.76307949,0.408555578,0.380453168,1
S040,Security,17,0.894563306,18.12271988,0.270007965,0.037458054,0
S040,Hardware,11,0.805317173,19.44934107,0.159465071,0.083533937,0
S040,Software,9,0.365133258,36.25542411,0.385147183,0.391168837,0
S040,Data Representation,8,0.439937188,24.17173586,0.241032643,0.140382097,0
S040,Internet,7,0.317897197,35.17400395,0.454869952,0.27058695,1
S040,Databases,19,0.890487213,13.29949052,0.163308945,0.204577157,0
S040,Algorithms,19,0.597285694,29.22934187,0.310601228,0.230319992,0
S040,Ethics,10,0.418863219,22.71102826,0.265865484,0.204076737,0
S041,ICT & Society,19,0.444312422,35.95853211,0.357828852,0.285301381,0
S041,Networking,19,0.494933152,26.16297917,0.257214122,0.176943807,0
S041,Security,8,0.489311765,32.0839306,0.266037547,0.21097137,0
S041,Hardware,11,0.344688629,26.56758098,0.301001847,0.278068405,0
S041,Software,13,0.888359805,23.51051196,0.141261287,0.171470507,0
S041,Data Representation,9,0.428642133,26.6284789,0.260474419,0.30904337,1
S041,Internet,18,0.842408313,21.03414091,0.254431965,0.145922517,0
S041,Databases,21,1,28.6380167,0.154520006,0.122710783,0
S041,Algorithms,11,1,22.91264111,0.14893807,0.216632716,0
S041,Ethics,22,0.555536207,20.01122105,0.201285586,0.158051136,0
S042,ICT & Society,13,0.780776204,22.02835684,0.232866047,0.319354784,0
S042,Networking,22,0.76715252,18.45949586,0.148074248,0.16270541,0
S042,Security,4,0.781930095,22.44378548,0.249580411,0.202775333,0
S042,Hardware,12,0.714958022,24.17308266,0.231830057,0.240462723,0
S042,Software,7,0.786352953,23.01422937,0.276339885,0.085583946,0
S042,Data Representation,14,1,24.05896568,0.120083793,0.067229026,0
S042,Internet,14,0.738673714,28.28775705,0.255111561,0.187113807,0
S042,Databases,12,0.911233395,22.93872166,0.127230279,0.044198002,0
S042,Algorithms,22,0.825771124,25.38967455,0.212375671,0.108582768,0
S042,Ethics,8,0.678404119,21.95995939,0.183620823,0.230646209,0
S043,ICT & Society,20,0.35684424,34.17084713,0.306562217,0.326034894,1
S043,Networking,11,0.629673059,26.56871472,0.224918197,0.404229184,0
S043,Security,10,0.830545903,15.87294649,0.146398689,0.226501779,0
S043,Hardware,14,0.768530691,30.4366964,0.28303584,0.137078686,0
S043,Software,18,0.206931147,32.2893429,0.446864696,0.42700538,1
S043,Data Representation,21,0.500600676,30.89162712,0.212634188,0.245248749,1
S043,Internet,10,0.393289049,29.90167305,0.340646952,0.461210838,1
S043,Databases,20,0.459545611,29.67610657,0.21521059,0.147161182,0
S043,Algorithms,13,0.428978055,29.89010862,0.39963056,0.366753304,0
S043,Ethics,17,0.632453449,32.08801224,0.336788315,0.253387428,0
S044,ICT & Society,7,0.223533032,36.15726649,0.581216596,0.36645048,1
S044,Networking,22,0.37496605,35.28961801,0.43454286,0.382004661,1
S044,Security,7,0.191983482,29.89699837,0.435956519,0.367135909,1
S044,Hardware,9,0.183459355,35.93457404,0.339935115,0.346318594,1
S044,Software,17,0.937632195,20.7601086,0.217748165,0.094896194,0
S044,Data Representation,9,0.505516626,22.8431899,0.303026395,0.349147375,0
S044,Internet,21,0.703597372,17.2974884,0.334229554,0.217046214,0
S044,Databases,18,0.122235457,35.07943928,0.426740024,0.406395891,1
S044,Algorithms,25,0.429881608,28.15990143,0.414103066,0.257871582,0
S044,Ethics,25,0.41376916,21.41589747,0.39278077,0.326093557,1
S045,ICT & Society,9,0.810816308,24.96730072,0.301776837,0.163686078,0
S045,Networking,11,0.73041847,18.72393175,0.355432488,0.135958737,0
S045,Security,12,0.455733741,28.78988196,0.222417644,0.365247299,0
S045,Hardware,9,0.400590762,29.25272449,0.321751312,0.236754029,0
S045,Software,15,0.29439293,30.25031708,0.518326119,0.370279176,1
S045,Data Representation,9,0.587605837,27.40643698,0.294843922,0.304239132,0
S045,Internet,18,0.388883432,28.301642,0.292429205,0.19669672,1
S045,Databases,12,0.5528704,26.45146962,0.326281175,0.150097471,0
S045,Algorithms,20,0.744869013,25.3455327,0.199175278,0.130101291,0
S045,Ethics,18,0.499779989,33.97243631,0.290311483,0.292238045,0
S046,ICT & Society,20,0,43.28981903,0.577330188,0.514428327,1
S046,Networking,15,0,40.01081359,0.537756087,0.380675591,1
S046,Security,10,0.467458506,35.58690203,0.379510367,0.401707135,1
S046,Hardware,10,0.193479095,33.32464078,0.358321133,0.394532447,1
S046,Software,9,0.073702799,40.56407442,0.703268598,0.451886964,1
S046,Data Representation,21,0.289636921,31.84313484,0.516946764,0.433015618,1
S046,Internet,12,0.606201309,33.16796253,0.299815438,0.324861545,0
S046,Databases,23,0.253272414,34.98871936,0.445375794,0.380466086,1
S046,Algorithms,13,0,36.01557774,0.515726686,0.525694966,1
S046,Ethics,11,0,42.33369257,0.47132136,0.532163325,1
S047,ICT & Society,17,0.63095988,31.6147655,0.218223919,0.229246037,0
S047,Networking,10,0.665180059,25.88973456,0.20713451,0.184866026,0
S047,Security,19,1,21.59679959,0.218560564,0,0
S047,Hardware,14,0.781277101,29.29093669,0.242829945,0.079277532,0
S047,Software,19,0.815922504,20.25682167,0.248025344,0.115100334,0
S047,Data Representation,6,0.975957765,23.560598,0.034446036,0.123071679,0
S047,Internet,3,0.825998563,25.96514626,0.211669062,0.146493353,0
S047,Databases,16,0.79796675,12.38966157,0.124948026,0.169816078,0
S047,Algorithms,9,0.826966696,29.91004697,0.095192749,0.136669128,0
S047,Ethics,15,0.747300437,24.49802663,0.268235272,0.281210575,0
S048,ICT & Society,13,0.604697012,30.91819162,0.174837987,0.179754268,0
S048,Networking,15,0.389563382,22.01086229,0.371341976,0.540701192,1
S048,Security,13,0.884516661,20.35126377,0.209985491,0.090614315,0
S048,Hardware,14,0.813534093,19.06681804,0.007990655,0.100647688,0
S048,Software,11,0.910362932,17.73767235,0.123452879,0.054075903,0
S048,Data Representation,7,0.575126869,27.69116538,0.272700479,0.184971662,0
S048,Internet,15,0.628234179,35.91202522,0.298870901,0.286195955,0
S048,Databases,9,0.278939718,34.29652789,0.458789857,0.465855964,1
S048,Algorithms,15,0.349878072,28.22061467,0.328707429,0.276239564,0
S048,Ethics,15,0.903236312,22.97355586,0.103219904,0.111653866,0
S049,ICT & Society,15,0.689442642,23.99485257,0.216554859,0.176371218,0
S049,Networking,15,0.601604897,30.92896085,0.209309672,0.187971872,0
S049,Security,16,0.398161461,29.2930412,0.316014003,0.306108601,1
S049,Hardware,6,0.590517375,26.07956042,0.41567665,0.105709001,0
S049,Software,8,0.560902282,27.14983239,0.283654294,0.243426248,0
S049,Data Representation,20,0.613643075,28.00882664,0.228600324,0.209025984,0
S049,Internet,18,0.216888554,33.90655023,0.601194963,0.393291647,1
S049,Databases,18,0.398651594,35.09035809,0.329171758,0.113869714,0
S049,Algorithms,16,0.529177286,28.53537506,0.289324749,0.340208205,0
S049,Ethics,16,0.651529716,34.34403667,0.295237106,0.117808198,0
S050,ICT & Society,21,0.807047208,21.03713312,0.170052655,0.170321385,0
S050,Networking,16,0.388726808,27.79304158,0.347722049,0.308276546,0
S050,Security,21,0.688014119,27.86318046,0.155831169,0.173119302,0
S050,Hardware,8,0.285502251,31.08977687,0.478830146,0.236426512,1
S050,Software,14,0.69339914,18.41321179,0.234154391,0.156150891,0
S050,Data Representation,10,0.736205706,29.7429722,0.291174305,0.170598918,0
S050,Internet,17,0.826867722,19.12368502,0.186056429,0.157058849,0
S050,Databases,20,0.8594371,21.0178641,0.062829109,0.070767404,0
S050,Algorithms,9,0.418250613,27.19669277,0.380566404,0.314111405,0
S050,Ethics,15,0.783088479,25.29108874,0.167214988,0.16914662,0
S051,ICT & Society,7,0.237654311,31.99243229,0.445718425,0.431527488,1
S051,Networking,11,0.249017175,42.11347934,0.516648746,0.433660886,1
S051,Security,22,0.453865542,33.09396926,0.313806181,0.160498968,0
S051,Hardware,23,0.564131146,22.90674836,0.219264163,0.328421019,0
S051,Software,18,0.761554876,29.04543053,0.249355294,0.192181636,0
S051,Data Representation,9,0.796353469,21.78619524,0.12568216,0.130414191,0
S051,Internet,14,0.179063641,33.1665605,0.327590406,0.449120581,1
S051,Databases,16,0.108181587,37.67673398,0.494533958,0.390950483,1
S051,Algorithms,21,0.346544943,25.72735379,0.443878582,0.169793773,1
S051,Ethics,24,0.54439436,29.62080588,0.293611017,0.138091195,0
S052,ICT & Society,21,0.019607805,35.27334383,0.454583994,0.387922555,1
S052,Networking,18,0,36.68543903,0.524962032,0.436319664,1
S052,Security,10,0.075701659,41.0077419,0.470843219,0.39721721,1
S052,Hardware,11,0.000243489,40.21938011,0.470538216,0.520287789,1
S052,Software,21,0.317146864,25.82242487,0.503903096,0.428500607,1
S052,Data Representation,18,0.21110556,26.35647836,0.356603711,0.37037927,1
S052,Internet,20,0,38.22371618,0.617063292,0.515054645,1
S052,Databases,15,0.022562142,36.54474342,0.556971231,0.488972756,1
S052,Algorithms,15,0,41.55207201,0.509091398,0.55748036,1
S052,Ethics,10,0.404731958,32.3356659,0.37104728,0.368916338,0
S053,ICT & Society,27,0.28658488,28.37818455,0.296675128,0.454412828,1
S053,Networking,10,0.06131466,41.34658263,0.664803871,0.405988961,1
S053,Security,20,0.585573811,29.97370893,0.237545898,0.205613596,0
S053,Hardware,17,0.372637501,35.90483654,0.487271144,0.371710838,1
S053,Software,25,0.129372369,40.90681917,0.503287262,0.498296786,1
S053,Data Representation,17,0.029126677,33.51095122,0.472329572,0.456378343,1
S053,Internet,22,0.49657331,23.79829021,0.369899303,0.409786428,0
S053,Databases,23,0.122855882,41.53031371,0.5425165,0.389123909,1
S053,Algorithms,23,0.25182056,36.74101855,0.446536197,0.397942691,1
S053,Ethics,23,0.597082735,25.49394541,0.223154824,0.363171929,0
S054,ICT & Society,19,0.541135002,40.20627221,0.240899223,0.276040829,0
S054,Networking,17,0.968365235,22.0262888,0.152109216,0.176481166,0
S054,Security,11,0.801208359,19.07109594,0.099058797,0.040339078,0
S054,Hardware,3,0.985063597,22.88617228,0.065166379,0.047534726,0
S054,Software,16,1,12.78425181,0.198564301,0.114736607,0
S054,Data Representation,20,0.873951785,24.92543287,0.041160813,0.076003822,0
S054,Internet,3,0.930004876,23.61895685,0.063661463,0.127850547,0
S054,Databases,6,0.870071639,19.21102345,0.16204448,0.222732371,0
S054,Algorithms,16,0.733671608,23.4838684,0.194572808,0.1870943,0
S054,Ethics,14,0.640798534,26.5750586,0.14512473,0.20990645,0
S055,ICT & Society,12,0.126512033,43.06173746,0.387457706,0.442980563,1
S055,Networking,9,0.155233639,37.74657767,0.557187254,0.423308824,1
S055,Security,21,0.635686681,29.09955154,0.289371966,0.179955105,0
S055,Hardware,17,0.326741422,30.92998164,0.485428922,0.394938216,1
S055,Software,21,0.67258317,32.41333897,0.161453983,0.251882193,0
S055,Data Representation,9,0.660151515,36.58371788,0.263476753,0.300078896,0
S055,Internet,16,0.227835565,35.41737688,0.459404716,0.372409232,1
S055,Databases,6,0.314220617,29.41791751,0.331086116,0.436289275,1
S055,Algorithms,7,0.255606036,36.74871244,0.315751093,0.373737779,1
S055,Ethics,20,0.255125258,33.97654058,0.539927199,0.333583078,1
S056,ICT & Society,11,0.277236401,36.58172255,0.424020232,0.351736193,1
S056,Networking,5,0.524559553,35.20810046,0.396208724,0.207115508,0
S056,Security,14,0.580882078,27.62840288,0.299224301,0.248955099,0
S056,Hardware,16,0.798390566,21.34026346,0.147187163,0.174809532,0
S056,Software,21,0.283543054,35.69817521,0.481385827,0.24934312,1
S056,Data Representation,19,0.181032509,32.1709729,0.419702022,0.411213616,1
S056,Internet,6,0.68000266,21.99917684,0.319761598,0.163353621,0
S056,Databases,23,0.609457646,21.80781218,0.321851576,0.23426285,0
S056,Algorithms,20,0.374240601,27.38893512,0.477224068,0.26073119,1
S056,Ethics,22,0.229769736,37.47640932,0.471431121,0.358118834,1
S057,ICT & Society,19,0.241041452,31.19772652,0.45619119,0.350239697,1
S057,Networking,17,0.224544699,35.08386777,0.378071123,0.358295095,1
S057,Security,24,0.15714696,33.05043,0.310437818,0.382745992,1
S057,Hardware,20,0.230928454,31.84552049,0.443411136,0.281016928,1
S057,Software,6,0.397102797,32.69075326,0.398839293,0.325921097,0
S057,Data Representation,20,0.405158426,35.87318473,0.35636893,0.403085988,1
S057,Internet,10,0.537691849,27.74508284,0.314147649,0.229031993,0
S057,Databases,7,0.198051282,24.18187148,0.459425769,0.29866852,1
S057,Algorithms,28,0.394806538,37.19429292,0.451374602,0.316170902,1
S057,Ethics,17,0.357201678,32.6601571,0.421499481,0.306044772,1
S058,ICT & Society,20,0.637443234,23.63788632,0.304776252,0.280152489,0
S058,Networking,22,0.7566091,25.9786975,0.180473955,0.123747658,0
S058,Security,7,0.882225012,19.89073279,0.200687836,0.11302845,0
S058,Hardware,22,0.913099266,23.27689874,0.138599949,0.077838944,0
S058,Software,20,0.956578548,14.59316663,0.077971205,0.073303583,0
S058,Data Representation,14,1,24.71095051,0.117229347,0.105999697,0
S058,Internet,10,0.763700808,19.52104543,0.210245035,0.132789955,0
S058,Databases,17,0.708264945,24.39761444,0.115621549,0,0
S058,Algorithms,13,0.820301668,31.32331472,0.275882327,0.054461519,0
S058,Ethics,17,0.713279165,26.17269583,0.212670786,0.112205498,0
S059,ICT & Society,20,0.098052798,37.25614268,0.562905992,0.435892,1
S059,Networking,17,0.103535778,37.39448624,0.513800538,0.448526538,1
S059,Security,16,0.491678989,30.227112,0.341144816,0.282789264,1
S059,Hardware,21,0.209958523,36.0843471,0.521139044,0.559217903,1
S059,Software,17,0,43.53500415,0.60984582,0.507505544,1
S059,Data Representation,18,0.076676563,39.09443209,0.302728332,0.453554943,1
S059,Internet,27,0.272275037,34.29586601,0.490002967,0.387520145,1
S059,Databases,13,0.184561732,31.41233434,0.389400613,0.458169877,1
S059,Algorithms,20,0,41.79797354,0.577437825,0.535662678,1
S059,Ethics,7,0,34.22534617,0.521445234,0.488955892,1
S060,ICT & Society,12,0.472054935,16.27515588,0.492424747,0.334666434,0
S060,Networking,15,0.504453333,30.76089782,0.388489962,0.401791398,1
S060,Security,14,0.901999045,26.95156104,0.106794212,0.097615561,0
S060,Hardware,9,0.918916062,18.35138074,0.10631354,0.203387075,0
S060,Software,8,0.912074446,25.80246008,0.177989365,0.213282062,0
S060,Data Representation,20,0.918773134,16.25494496,0.093534027,0.044012591,0
S060,Internet,24,0.475937652,29.93812545,0.305056045,0.302851339,0
S060,Databases,11,0.530415456,27.89859347,0.304619187,0.360518352,0
S060,Algorithms,13,0.723715299,16.9272809,0.276631194,0.139257962,0
S060,Ethics,18,0.930778512,27.36870617,0.184272802,0.169830005,0
S061,ICT & Society,19,0.72730633,22.64254905,0.240326398,0.15921843,0
S061,Networking,11,0.625650822,25.09075671,0.189077842,0.229135207,0
S061,Security,10,0.833088356,17.87089116,0.241345052,0.11324639,0
S061,Hardware,18,0.583368393,27.27448927,0.334798762,0.339439036,0
S061,Software,13,0.562768272,35.3992595,0.36783282,0.304536908,1
S061,Data Representation,10,0.364500168,30.21285474,0.379660378,0.425390381,1
S061,Internet,11,0.531336972,31.0423919,0.30941135,0.305885093,0
S061,Databases,14,0.650475786,32.90745457,0.414582969,0.14132904,0
S061,Algorithms,11,0.84382694,20.83517959,0.175440739,0.15614715,0
S061,Ethics,21,0.760604491,17.96471699,0.144069423,0.236232402,0
S062,ICT & Society,22,0.788776325,22.17896365,0,0.087366478,0
S062,Networking,3,0.774627915,24.34444245,0.165374651,0.307092657,0
S062,Security,17,0.776754789,28.0975869,0.269265458,0.207723498,0
S062,Hardware,6,0.542268888,21.92054043,0.243200592,0.33647168,0
S062,Software,8,0.33215859,30.16081197,0.276170329,0.40679199,1
S062,Data Representation,11,0.872909993,25.53948087,0.135204678,0.196389162,0
S062,Internet,17,0.638075352,23.82188963,0.239052848,0.081005543,0
S062,Databases,17,0.77805997,19.56487377,0.304112341,0.193037244,0
S062,Algorithms,5,0.947517044,17.77850147,0.160118483,0,0
S062,Ethics,16,0.684382826,23.67633881,0.254829484,0.13811178,0
S063,ICT & Society,18,0.912178804,20.62446439,0.218812447,0.128661172,0
S063,Networking,13,0.937644399,19.61639594,0.080981143,0.101509726,0
S063,Security,16,0.942277838,23.64920434,0.169987355,0.030665296,0
S063,Hardware,4,0.932694455,10.37539425,0.241985119,0.038758687,0
S063,Software,18,0.873984984,14.27186867,0.140689442,0.112731581,0
S063,Data Representation,11,0.919646702,21.57653896,0.153989787,0.128526254,0
S063,Internet,7,0.976431939,24.09568138,0.182127669,0.124856968,0
S063,Databases,19,0.731039748,22.37786068,0.255898108,0.280369939,0
S063,Algorithms,8,1,18.77186838,0.078554474,0,0
S063,Ethics,3,0.962582124,23.66799719,0.014297235,0.121899888,0
S064,ICT & Society,15,0.757347597,27.11991694,0.339490245,0.214100721,0
S064,Networking,19,0.053598532,31.4264108,0.491395872,0.548225392,1
S064,Security,12,0.427299346,29.65888933,0.305569808,0.38523197,0
S064,Hardware,29,0.134577651,31.24546975,0.547040152,0.426859471,1
S064,Software,12,0.128463169,39.34635137,0.3826124,0.415395452,1
S064,Data Representation,19,0.511048048,27.81482583,0.363828291,0.189083358,0
S064,Internet,13,0.28987404,38.81021199,0.371329196,0.376174678,1
S064,Databases,14,0.177771045,34.19531238,0.479490191,0.527351459,1
S064,Algorithms,12,0.35779933,29.95447011,0.507312467,0.345780028,1
S064,Ethics,14,0.206867797,33.08815981,0.485914997,0.433789219,1
S065,ICT & Society,14,0.068537488,33.25921593,0.552696878,0.423055243,1
S065,Networking,18,0.428167076,36.80039635,0.353104683,0.276339014,1
S065,Security,22,0.210754026,29.71293995,0.395247634,0.363725326,1
S065,Hardware,7,0.467121001,34.66530656,0.348741745,0.293744686,1
S065,Software,13,0.931604557,28.67148359,0.210751894,0,0
S065,Data Representation,20,0.033174087,40.66476263,0.435985741,0.437489797,1
S065,Internet,10,0.636741669,18.89887515,0.204317497,0.222995792,0
S065,Databases,11,0.210518334,44.22272032,0.390107929,0.414518409,1
S065,Algorithms,16,0.951697864,31.20788795,0.181636511,0.121106914,0
S065,Ethics,11,0.099036871,36.77083641,0.645159683,0.423875797,1
S066,ICT & Society,3,0.743024268,14.73616654,0.174734383,0.040968697,0
S066,Networking,7,0.667494599,21.00986185,0.295085342,0.209263039,0
S066,Security,13,0.612906899,32.48994314,0.245314815,0.266286687,0
S066,Hardware,12,0.401773126,30.45522622,0.32650325,0.289132051,1
S066,Software,18,0.767901791,24.05960024,0.149221276,0.164836154,0
S066,Data Representation,13,0.624418039,28.52038167,0.169972852,0.233657619,0
S066,Internet,24,0.151840119,34.67118661,0.427647056,0.488721406,1
S066,Databases,10,0.439340016,27.69464002,0.389549918,0.25447368,1
S066,Algorithms,21,0.692683652,28.4098079,0.242814242,0.241070691,0
S066,Ethics,18,0.941000976,19.96703623,0.141227425,0,0
S067,ICT & Society,11,0.266889552,32.54865804,0.381839965,0.435040761,1
S067,Networking,21,0.701870665,29.93377347,0.297535183,0.320237683,0
S067,Security,7,0.854754142,28.04379369,0.239987882,0.166190371,0
S067,Hardware,25,0.354330807,34.58677674,0.451616793,0.383000088,1
S067,Software,18,0.553752217,37.46537548,0.43357631,0.354865958,1
S067,Data Representation,17,0.244312247,28.30534665,0.347209063,0.30077063,0
S067,Internet,16,0.791432011,20.68865426,0.147864087,0.22155135,0
S067,Databases,13,0.692128472,29.09248907,0.267587997,0.336982465,0
S067,Algorithms,12,0.591072125,27.10868413,0.228084813,0.251104956,0
S067,Ethics,7,0.569874871,21.19500797,0.191623534,0.231776171,0
S068,ICT & Society,20,0.862198952,25.36541896,0.27279025,0.022458103,0
S068,Networking,3,1,16.62489886,0.064294075,0.091185576,0
S068,Security,4,0.947819726,19.91774168,0.202265985,0,0
S068,Hardware,8,0.57830059,27.02117861,0.306771529,0.214989988,0
S068,Software,5,0.89982701,26.02030265,0.261606203,0.097887244,0
S068,Data Representation,17,0.768922685,20.5142051,0.154111154,0.16393897,0
S068,Internet,17,0.981017095,19.57007199,0.081478206,0.129241169,0
S068,Databases,16,0.922172815,27.23921808,0.122888323,0.098116995,0
S068,Algorithms,11,0.721873467,26.95784571,0.294845905,0.132665415,0
S068,Ethics,8,0.759002974,22.43892825,0.170911058,0.237459437,0
S069,ICT & Society,14,0.811990161,27.13461904,0.196664185,0.195055956,0
S069,Networking,20,0.460503027,27.36864074,0.249428087,0.288832791,0
S069,Security,8,0.601371594,24.67413489,0.210918267,0.197640797,0
S069,Hardware,19,0.75809177,23.77438853,0.191579154,0.138733874,0
S069,Software,17,0.369747527,43.89466319,0.290576298,0.390473942,1
S069,Data Representation,6,0.438058242,28.12626422,0.351262176,0.204772286,0
S069,Internet,21,0.16514998,43.15333485,0.536350409,0.349402072,1
S069,Databases,9,0.476003594,33.90628143,0.407564835,0.240856497,0
S069,Algorithms,12,0.784125282,21.8956252,0.236887364,0.100978426,0
S069,Ethics,13,0.865250934,19.94045947,0.180965788,0.195339021,0
S070,ICT & Society,21,0.263146732,25.87239181,0.435210089,0.473680881,1
S070,Networking,19,0.378937512,31.78854822,0.52595047,0.259175208,1
S070,Security,23,0.495955685,35.54756607,0.352250406,0.276935632,1
S070,Hardware,15,0.125675133,35.36370772,0.554419899,0.451598595,1
S070,Software,17,0.280271076,31.74285163,0.366409998,0.487701962,1
S070,Data Representation,17,0.159997638,32.07342042,0.577425195,0.404494897,1
S070,Internet,10,0.642836116,29.1985353,0.175521392,0.180428829,0
S070,Databases,16,0.3882229,31.63706517,0.361207512,0.267472739,1
S070,Algorithms,21,0.524316755,27.8647135,0.40535498,0.227364409,0
S070,Ethics,17,0.85034,24.80658737,0.199267493,0.101950623,0
S071,ICT & Society,15,0.057233738,36.55411688,0.491748494,0.396770081,1
S071,Networking,19,0.385453158,38.64695893,0.476647754,0.473292328,1
S071,Security,15,0.800828288,20.48497513,0.249928618,0.190818633,0
S071,Hardware,19,0.545855843,30.11305164,0.274963448,0.218102325,0
S071,Software,20,0.236525101,36.8691937,0.445924579,0.435263758,1
S071,Data Representation,22,0.734379438,19.70814588,0.314986379,0.191124177,0
S071,Internet,12,0.245516304,34.81081582,0.550239551,0.409487738,1
S071,Databases,6,0.649045355,26.93252803,0.158824966,0.208143268,0
S071,Algorithms,21,0.324637103,35.94419312,0.336126954,0.324983369,1
S071,Ethics,9,0.05413656,31.27087669,0.397513459,0.361558219,1
S072,ICT & Society,16,0.147393581,44.87608189,0.526947031,0.393627135,1
S072,Networking,23,0,37.45806323,0.491473315,0.586716682,1
S072,Security,18,0.478754719,26.02003395,0.338517671,0.1970073,0
S072,Hardware,10,0.245475715,30.20775173,0.398418562,0.351787703,1
S072,Software,21,0.769655823,30.10773151,0.359711149,0.282151831,0
S072,Data Representation,15,0.141070093,34.18664135,0.525724864,0.385369815,1
S072,Internet,21,0.926210211,27.14969634,0.05980377,0.250486267,0
S072,Databases,9,0.589188631,21.9778748,0.369780354,0.322069559,1
S072,Algorithms,10,0.731369741,24.87236672,0.114717018,0.193923363,0
S072,Ethics,9,0.454987698,32.59389801,0.410171991,0.279782194,0
S073,ICT & Society,25,0.161467715,36.75045872,0.351749403,0.297087238,1
S073,Networking,23,0.298058811,32.54022271,0.358622686,0.435322377,1
S073,Security,11,0.756043883,25.80121311,0.330338871,0.280948833,0
S073,Hardware,24,0.660249308,24.73690785,0.231410054,0.14720601,0
S073,Software,23,0.643158325,31.39455782,0.157520279,0.159408806,0
S073,Data Representation,20,0.557388406,32.50749894,0.47833285,0.366296293,0
S073,Internet,28,0.023869435,39.6150799,0.512611111,0.559106135,1
S073,Databases,16,0.127343844,40.1874819,0.486617071,0.44981025,1
S073,Algorithms,16,1,25.22010691,0.118481508,0.152170176,0
S073,Ethics,9,0.424931088,26.03202878,0.254327171,0.35756347,0
S074,ICT & Society,13,0.282203015,29.39354501,0.501971684,0.471694887,1
S074,Networking,19,0.729050689,21.89517672,0.304992638,0.277803943,0
S074,Security,13,0.712900449,25.5363715,0.187637384,0.047325797,0
S074,Hardware,15,0.621688552,23.6845965,0.24706144,0.216997448,0
S074,Software,18,0.888395304,28.55221651,0.188905243,0.282110398,0
S074,Data Representation,22,0.42123005,35.00981448,0.404041599,0.301466436,1
S074,Internet,14,0.390184894,31.76855504,0.305415836,0.325041271,1
S074,Databases,13,0.774611727,25.81092004,0.146524899,0.299768521,0
S074,Algorithms,19,0.593098495,27.59436249,0.337756157,0.262254253,0
S074,Ethics,9,0.502983295,27.29010446,0.386774488,0.243045226,0
S075,ICT & Society,8,0.672094698,24.46019529,0.169597411,0.243903573,0
S075,Networking,22,0.227100114,37.76282117,0.460968233,0.320292634,1
S075,Security,22,0.130944242,27.14832616,0.412802936,0.37497476,1
S075,Hardware,12,0.167996925,34.2110339,0.36810362,0.420424575,1
S075,Software,13,0.198064317,39.71726705,0.575878502,0.419647394,1
S075,Data Representation,20,0.395970012,23.09847083,0.31762148,0.169090825,0
S075,Internet,23,0.146515352,35.72195595,0.464479229,0.523952315,1
S075,Databases,26,0.169704658,35.42448233,0.560942031,0.489486971,1
S075,Algorithms,19,0.402938297,30.50547206,0.25560876,0.236983451,1
S075,Ethics,10,0.255472781,37.6182456,0.418116977,0.268623198,1
S076,ICT & Society,24,0.089902516,37.99645826,0.459608184,0.465353087,1
S076,Networking,21,0.395300325,27.74213061,0.341955182,0.299196758,0
S076,Security,15,0.106252433,32.46788718,0.595060579,0.437775982,1
S076,Hardware,24,0.407028764,28.19523364,0.179026205,0.219248171,1
S076,Software,8,0.343217905,34.83966859,0.360191333,0.4581116,0
S076,Data Representation,22,0.017267195,34.65564295,0.452912128,0.378831405,1
S076,Internet,26,0.405904792,32.25205182,0.390303935,0.387757944,1
S076,Databases,6,0.804311267,22.34005603,0.114038007,0.201746588,0
S076,Algorithms,12,0.359727329,32.63960528,0.450662533,0.359511149,1
S076,Ethics,11,0.07600502,31.51054759,0.381886848,0.35304224,1
S077,ICT & Society,7,0.708171734,27.19886404,0.175525963,0.215151623,0
S077,Networking,20,0.384466068,33.2796998,0.429206671,0.279378059,1
S077,Security,24,0.661931114,18.26571812,0.210789325,0.041815183,0
S077,Hardware,21,0.066253917,28.95387377,0.442317054,0.353954424,1
S077,Software,7,0.768573921,18.78627572,0.243843121,0.159500405,0
S077,Data Representation,12,0.25472481,30.55470882,0.330752207,0.469211733,1
S077,Internet,9,0.697014392,23.47349553,0.26313371,0.17701708,0
S077,Databases,24,0.326219574,26.9034772,0.408010517,0.393592539,1
S077,Algorithms,7,0.578671795,25.8926051,0.334439167,0.308739591,0
S077,Ethics,12,0.365694514,29.29554079,0.357781393,0.417670785,1
S078,ICT & Society,23,0.062068068,25.78558651,0.52274257,0.501457958,1
S078,Networking,19,0.089453624,31.38456997,0.399899548,0.383772652,1
S078,Security,22,0.130114119,30.17332016,0.406535379,0.370931444,1
S078,Hardware,21,0.530644519,24.94125654,0.362950448,0.307581178,1
S078,Software,17,0.149743567,32.89135541,0.410400187,0.362647594,1
S078,Data Representation,19,0.198424957,36.34035474,0.501020256,0.385758396,1
S078,Internet,19,0.206510111,30.02645462,0.424387503,0.36778972,1
S078,Databases,20,0.791171465,26.85974634,0.240928375,0.229633458,0
